Zip Code,Median Age,Population,U.S. Born,Foreign Born,Foreign Percentage,Household Income,City,County,Latitude,Longitude
07762,53.0,8250.0,7812.0,425.0,0.051515151515151514,77500.0,Spring Lake,Monmouth,40.153024,-74.03372
07764,33.4,7944.0,7333.0,508.0,0.06394763343403827,100000.0,West Long Branch,Monmouth,40.289984999999994,-74.01671
07801,37.4,25484.0,13618.0,10269.0,0.4029587191963585,69028.0,Dover,Morris,40.889165999999996,-74.55462
07803,39.2,3609.0,2807.0,734.0,0.20338043779440287,84904.0,Mine Hill,Morris,40.878785,-74.60098
07820,31.6,46.0,44.0,2.0,0.043478260869565216,-666666666.0,Allamuchy,Warren,40.869648,-74.849661
07821,45.6,9465.0,8592.0,777.0,0.0820919175911252,106515.0,Andover,Sussex,40.966308000000005,-74.74298
07822,45.6,633.0,513.0,120.0,0.1895734597156398,70156.0,Augusta,Sussex,41.139545,-74.6993
07823,50.0,7747.0,7340.0,369.0,0.047631341164321675,60938.0,Belvidere,Warren,40.82383,-75.04585
07825,47.1,9165.0,8503.0,556.0,0.06066557555919258,91903.0,Blairstown,Warren,40.96035,-74.96243
07826,47.0,5915.0,5602.0,278.0,0.04699915469146238,81569.0,Branchville,Sussex,41.177457000000004,-74.75904
07827,46.2,4118.0,3920.0,175.0,0.04249635745507528,69688.0,Montague,Sussex,41.300062,-74.76058
07828,36.9,15197.0,11963.0,2713.0,0.17852207672566953,77375.0,Budd Lake,Morris,40.878198,-74.73875
07830,47.3,6745.0,6114.0,560.0,0.08302446256486286,124659.0,Califon,Hunterdon,40.723778,-74.81866
07832,45.1,4037.0,3685.0,277.0,0.06861530839732474,86944.0,Columbia,Warren,40.929759999999995,-75.06193
07833,60.3,103.0,103.0,0.0,0.0,-666666666.0,Delaware,Warren,40.895451,-75.06752
07834,44.3,18180.0,15726.0,2065.0,0.11358635863586358,116273.0,Denville,Morris,40.886148999999996,-74.48704000000001
07836,39.2,11972.0,10332.0,1422.0,0.11877714667557634,107128.0,Flanders,Morris,40.84405,-74.70134
07838,44.7,3403.0,3164.0,232.0,0.06817513958272113,107757.0,Great Meadows,Warren,40.886474,-74.90089
07840,41.3,30028.0,24584.0,5180.0,0.17250566138270948,77931.0,Hackettstown,Warren,40.861748,-74.83054
07842,38.8,97.0,71.0,18.0,0.18556701030927836,-666666666.0,Hibernia,Morris,40.940301,-74.49616999999999
07843,41.0,11797.0,10128.0,1382.0,0.11714842756633043,78694.0,Hopatcong,Sussex,40.937206,-74.66147
07846,15.8,46.0,46.0,0.0,0.0,207969.0,Johnsonburg,Warren,40.966266,-74.87979
07847,38.8,1593.0,1378.0,206.0,0.1293157564344005,108836.0,Kenvil,Morris,40.88038,-74.62009
07848,49.6,4910.0,4543.0,348.0,0.07087576374745418,78472.0,Lafayette,Sussex,41.094159000000005,-74.69036
07849,44.9,9142.0,7679.0,1420.0,0.15532706191205425,87212.0,Lake Hopatcong,Morris,40.963959,-74.61414
07850,40.4,6032.0,5171.0,691.0,0.11455570291777188,91164.0,Landing,Morris,40.908198,-74.65749
07851,52.0,36.0,36.0,0.0,0.0,101250.0,Layton,Sussex,41.172968,-74.88301
07852,44.9,3881.0,3331.0,519.0,0.13372842051017778,92792.0,Ledgewood,Morris,40.876349,-74.65769
07853,43.4,13232.0,12429.0,725.0,0.05479141475211608,154135.0,Long Valley,Morris,40.788599,-74.78295
07856,51.8,4524.0,3972.0,525.0,0.11604774535809019,91563.0,Mount Arlington,Morris,40.919498,-74.63559000000001
07857,44.8,3270.0,2778.0,486.0,0.14862385321100918,56016.0,Netcong,Morris,40.897397999999995,-74.70300999999999
07860,44.3,25654.0,23185.0,2262.0,0.08817338426756062,82716.0,Newton,Sussex,41.0714,-74.80199
07863,47.5,4213.0,3941.0,231.0,0.05483028720626632,85720.0,Oxford,Warren,40.815107,-74.96802
07865,44.8,1959.0,1920.0,39.0,0.019908116385911178,118654.0,Port Murray,Warren,40.783175,-74.90934
07866,44.6,22525.0,18653.0,3591.0,0.15942286348501664,102712.0,Rockaway,Morris,40.926798,-74.50624
07869,41.4,25769.0,20303.0,5061.0,0.19639877372036169,126290.0,Randolph,Morris,40.847649,-74.5748
07870,57.7,30.0,30.0,0.0,0.0,-666666666.0,Schooleys Mountain,Morris,40.810362,-74.81931800000001
07871,41.9,20459.0,18292.0,1934.0,0.09453052446356126,131813.0,Sparta,Sussex,41.035384,-74.63557
07874,44.3,8205.0,7367.0,754.0,0.0918951858622791,90613.0,Stanhope,Sussex,40.917054,-74.71053
07876,45.7,10518.0,9173.0,1188.0,0.11294922989161438,124854.0,Succasunna,Morris,40.855548999999996,-74.65250999999999
07878,43.1,786.0,734.0,52.0,0.06615776081424936,106481.0,Mount Tabor,Morris,40.872865999999995,-74.47843
07880,41.6,240.0,87.0,153.0,0.6375,132054.0,Vienna,Warren,40.864844,-74.897002
07881,86.5,6.0,6.0,0.0,0.0,-666666666.0,Wallpack Center,Sussex,41.125646,-74.917711
07882,43.1,14910.0,13608.0,1108.0,0.07431254191817573,90304.0,Washington,Warren,40.753753,-74.99616999999999
07885,38.9,10544.0,7675.0,2712.0,0.2572078907435508,79222.0,Wharton,Morris,40.913298,-74.58246
07901,39.9,23557.0,17582.0,5587.0,0.23716941885639087,128097.0,Summit,Union,40.714501,-74.3633
07920,44.3,26953.0,20838.0,5893.0,0.21863985456164434,135365.0,Basking Ridge,Somerset,40.6789,-74.57039
07921,45.2,7754.0,6564.0,1135.0,0.14637606396698477,104328.0,Bedminster,Somerset,40.652301,-74.653
07922,45.2,12574.0,10033.0,2394.0,0.19039287418482584,146674.0,Berkeley Heights,Union,40.675112,-74.43459
07924,41.4,7753.0,6251.0,1443.0,0.18612150135431446,150246.0,Bernardsville,Somerset,40.723440000000004,-74.57753000000001
07926,-666666666.0,7.0,7.0,0.0,0.0,-666666666.0,Brookside,Morris,40.800353,-74.57178499999999
07927,38.8,4024.0,3272.0,723.0,0.17967196819085487,106458.0,Cedar Knolls,Morris,40.821149,-74.45121
07928,41.7,19360.0,16175.0,2916.0,0.1506198347107438,173929.0,Chatham,Morris,40.7332,-74.39735999999999
07930,46.9,8435.0,7030.0,1254.0,0.14866627148784825,138328.0,Chester,Morris,40.786549,-74.68799
07931,45.3,3193.0,2895.0,273.0,0.08549953022236141,186571.0,Far Hills,Somerset,40.696601,-74.63781
07932,45.6,10197.0,8409.0,1617.0,0.15857605177993528,122843.0,Florham Park,Morris,40.77835,-74.39009
07933,43.8,3326.0,2907.0,406.0,0.12206855081178593,142542.0,Gillette,Morris,40.683934,-74.47079000000001
07934,39.3,1717.0,1590.0,115.0,0.0669772859638905,150250.0,Gladstone,Somerset,40.72265,-74.67432
07935,51.6,230.0,196.0,34.0,0.14782608695652175,-666666666.0,Green Village,Morris,40.739333,-74.45631
07936,46.7,11241.0,8514.0,2570.0,0.22862734632150164,121769.0,East Hanover,Morris,40.820012,-74.36474
07939,57.3,219.0,173.0,36.0,0.1643835616438356,-666666666.0,Lyons,Somerset,40.566553000000006,-74.599801
07940,35.7,17242.0,14666.0,2335.0,0.13542512469551096,128116.0,Madison,Morris,40.75875,-74.41609
07945,47.2,9059.0,8095.0,782.0,0.08632299370791478,171571.0,Mendham,Morris,40.782767,-74.59529
07946,43.5,3251.0,2813.0,429.0,0.13195939710858198,152750.0,Millington,Morris,40.672823,-74.52011
07950,43.1,19117.0,14430.0,4500.0,0.23539258251817755,120095.0,Greystone Park,Morris,40.842399,-74.48223
07950,43.1,19117.0,14430.0,4500.0,0.23539258251817755,120095.0,Morris Plains,Morris,40.842399,-74.48223
07960,41.4,45023.0,34909.0,9397.0,0.20871554538791284,114844.0,Morristown,Morris,40.79215,-74.48559
07961,-666666666.0,0.0,0.0,0.0,,-666666666.0,Morristown,Morris,40.77975,-74.442797
07970,53.2,168.0,99.0,69.0,0.4107142857142857,233750.0,Mount Freedom,Morris,40.813280999999996,-74.57267
07974,40.7,12316.0,10221.0,1959.0,0.1590613835660929,146776.0,New Providence,Union,40.698268,-74.40225
07976,58.7,608.0,608.0,0.0,0.0,116019.0,New Vernon,Morris,40.733739,-74.48850999999999
07977,43.3,567.0,417.0,129.0,0.2275132275132275,74063.0,Peapack,Somerset,40.707505,-74.65657
07979,49.6,541.0,531.0,10.0,0.018484288354898338,130913.0,Pottersville,Hunterdon,40.713675,-74.72465
07980,45.9,2186.0,1962.0,197.0,0.09011893870082342,122716.0,Stirling,Morris,40.672968,-74.49171
07981,45.9,9060.0,7353.0,1567.0,0.1729580573951435,112534.0,Whippany,Morris,40.821482,-74.42648
08001,45.8,869.0,854.0,10.0,0.011507479861910242,68750.0,Alloway,Salem,39.559426,-75.3631
08002,40.2,22946.0,18191.0,4421.0,0.19266974636102152,78812.0,Cherry Hill,Camden,39.932279,-75.02266
08003,45.1,29892.0,24665.0,5014.0,0.16773718720727954,122591.0,Cherry Hill,Camden,39.879713,-74.9719
08004,39.6,12495.0,11528.0,792.0,0.06338535414165666,87885.0,Atco,Camden,39.769357,-74.87264
08005,45.4,23606.0,21849.0,1541.0,0.06528001355587562,70564.0,Barnegat,Ocean,39.759581,-74.27398000000001
08006,69.7,365.0,346.0,15.0,0.0410958904109589,67750.0,Barnegat Light,Ocean,39.75196,-74.11074
08007,40.7,5144.0,4898.0,188.0,0.03654743390357698,70152.0,Barrington,Camden,39.868013,-75.05424000000001
08008,64.4,6923.0,6716.0,197.0,0.028455871731908132,82047.0,Beach Haven,Ocean,39.614596,-74.2005
08009,41.5,12824.0,12103.0,462.0,0.036026200873362446,81354.0,Berlin,Camden,39.779582,-74.9365
08010,42.1,11354.0,9914.0,1065.0,0.09379954201162585,64085.0,Beverly,Burlington,40.058211,-74.91404
08011,-666666666.0,23.0,23.0,0.0,0.0,-666666666.0,Birmingham,Burlington,39.978635,-74.71323000000001
08012,37.1,40040.0,36755.0,2768.0,0.06913086913086913,71865.0,Blackwood,Camden,39.784614000000005,-75.05678
08014,32.2,659.0,659.0,0.0,0.0,107838.0,Bridgeport,Gloucester,39.803646,-75.34421
08015,37.5,19837.0,17349.0,1537.0,0.07748147401320764,65531.0,Browns Mills,Burlington,39.960596,-74.5606
08016,40.3,33531.0,28453.0,3945.0,0.11765232173212847,74626.0,Burlington,Burlington,40.06834,-74.84463000000001
08019,42.2,1007.0,956.0,15.0,0.014895729890764648,95809.0,Chatsworth,Burlington,39.777314000000004,-74.5354
08020,46.4,2663.0,2508.0,109.0,0.04093128051070222,85519.0,Clarksboro,Gloucester,39.800958,-75.2211
08021,36.6,44394.0,38294.0,4881.0,0.10994729017434789,50262.0,Clementon,Camden,39.810485,-74.99574
08022,50.6,9210.0,7756.0,1323.0,0.14364820846905538,89770.0,Columbus,Burlington,40.079952,-74.70684
08023,47.5,371.0,371.0,0.0,0.0,28785.0,Deepwater,Salem,39.683577,-75.48931999999999
08026,45.0,2177.0,2073.0,92.0,0.042259990813045475,84625.0,Gibbsboro,Camden,39.833847,-74.96899
08027,43.1,4861.0,4606.0,151.0,0.031063567167249537,70255.0,Gibbstown,Gloucester,39.824159,-75.28187
08028,31.4,20656.0,18667.0,1357.0,0.06569519752130132,67875.0,Glassboro,Gloucester,39.700008000000004,-75.11950999999999
08029,50.0,4212.0,3983.0,133.0,0.03157644824311491,55435.0,Glendora,Camden,39.840463,-75.0687
08030,35.9,13339.0,12104.0,1027.0,0.07699227828173026,52136.0,Gloucester City,Camden,39.891113,-75.11836
08031,41.4,11482.0,9316.0,2026.0,0.17645009580212506,49713.0,Bellmawr,Camden,39.867013,-75.09161999999999
08033,41.5,16036.0,15326.0,587.0,0.036605138438513346,111939.0,Haddonfield,Camden,39.895213,-75.04019
08034,41.0,18508.0,16102.0,2162.0,0.11681435055111303,91362.0,Cherry Hill,Camden,39.908613,-74.99951
08035,44.7,7678.0,7328.0,210.0,0.027350872623078927,88667.0,Haddon Heights,Camden,39.879129999999996,-75.06599
08036,45.1,5971.0,5466.0,426.0,0.07134483336124602,97051.0,Hainesport,Burlington,39.985662,-74.83044
08037,44.1,24033.0,21243.0,2142.0,0.0891274497565847,71798.0,Hammonton,Atlantic,39.625291,-74.77705
08038,59.8,67.0,67.0,0.0,0.0,49583.0,Hancocks Bridge,Salem,39.481009,-75.50618
08039,34.0,115.0,109.0,0.0,0.0,68676.0,Harrisonville,Gloucester,39.685445,-75.2669
08041,42.3,1001.0,914.0,48.0,0.04795204795204795,110500.0,Jobstown,Burlington,40.038339,-74.6806
08042,35.0,219.0,219.0,0.0,0.0,-666666666.0,Juliustown,Burlington,40.018503,-74.66656
08043,44.7,29392.0,22185.0,6843.0,0.23281845400108872,85164.0,Voorhees,Camden,39.851969,-74.96128
08045,48.3,2846.0,2730.0,106.0,0.03724525650035137,63494.0,Lawnside,Camden,39.866513,-75.03197
08046,40.9,31549.0,26046.0,4748.0,0.15049605375764682,70929.0,Willingboro,Burlington,40.029011,-74.88257
08048,41.9,12309.0,11420.0,769.0,0.0624746120724673,84347.0,Lumberton,Burlington,39.967013,-74.80666
08049,37.3,5678.0,5315.0,241.0,0.042444522719267345,55250.0,Magnolia,Camden,39.85478,-75.03671
08050,44.6,24841.0,23277.0,1418.0,0.05708304818646592,75981.0,Manahawkin,Ocean,39.707575,-74.25933
08051,41.0,10357.0,9973.0,367.0,0.03543497151684851,79032.0,Mantua,Gloucester,39.785785,-75.17761
08052,38.7,18940.0,16613.0,1943.0,0.10258711721224921,57460.0,Maple Shade,Burlington,39.952212,-74.99464
08053,42.4,45489.0,41091.0,3919.0,0.08615269625623777,94395.0,Marlton,Burlington,39.884879999999995,-74.90416
08054,43.1,41795.0,36465.0,4672.0,0.11178370618495036,92826.0,Mount Laurel,Burlington,39.949446,-74.90342
08055,45.3,27454.0,25772.0,1444.0,0.052597071464995995,112267.0,Medford,Burlington,39.865272,-74.8185
08056,38.3,4831.0,4518.0,299.0,0.06189194783688677,158359.0,Mickleton,Gloucester,39.785219,-75.25304
08057,44.9,20893.0,18842.0,1764.0,0.0844301919303116,132713.0,Moorestown,Burlington,39.968962,-74.9489
08059,37.0,5676.0,5388.0,266.0,0.04686398872445384,73211.0,Mount Ephraim,Camden,39.884263,-75.0923
08060,38.9,24349.0,21090.0,2340.0,0.09610250934329952,79475.0,Mount Holly,Burlington,39.991562,-74.79746999999999
08061,31.5,2957.0,2864.0,76.0,0.025701724721001015,144258.0,Mount Royal,Gloucester,39.807684,-75.20496
08062,39.6,16272.0,15649.0,514.0,0.031588003933136675,125926.0,Mullica Hill,Gloucester,39.716939,-75.21987
08063,39.1,3068.0,3011.0,35.0,0.011408083441981747,62545.0,National Park,Gloucester,39.867158,-75.1802
08064,81.1,156.0,132.0,24.0,0.15384615384615385,-666666666.0,New Lisbon,Burlington,39.961921000000004,-74.63687
08065,42.1,7296.0,6365.0,607.0,0.08319627192982457,68307.0,Palmyra,Burlington,40.00278,-75.02626
08066,39.2,8700.0,8165.0,489.0,0.05620689655172414,49303.0,Paulsboro,Gloucester,39.833156,-75.23773
08067,38.2,1610.0,1512.0,67.0,0.04161490683229813,78239.0,Pedricktown,Salem,39.740353000000006,-75.41261999999999
08068,39.7,7166.0,6155.0,590.0,0.08233324030142339,58574.0,Pemberton,Burlington,39.961183,-74.66266
08069,37.3,12608.0,10720.0,1335.0,0.10588515228426396,49176.0,Penns Grove,Salem,39.712593,-75.46906
08070,43.5,12458.0,11810.0,541.0,0.043425911061165515,62417.0,Pennsville,Salem,39.645377,-75.51923000000001
08071,41.7,9415.0,9002.0,347.0,0.03685608072225172,74492.0,Pitman,Gloucester,39.730964,-75.13009
08072,47.0,327.0,322.0,5.0,0.01529051987767584,66346.0,Quinton,Salem,39.546172,-75.41367
08073,47.5,248.0,233.0,15.0,0.06048387096774194,193583.0,Rancocas,Burlington,40.010461,-74.86762
08074,39.6,17.0,11.0,6.0,0.35294117647058826,-666666666.0,Richwood,Gloucester,39.716194,-75.17326
08075,39.4,28894.0,25297.0,3223.0,0.1115456496158372,79486.0,Riverside,Burlington,40.029361,-74.9541
08077,42.5,19258.0,18032.0,1040.0,0.054003531000103855,97602.0,Riverton,Burlington,39.997378999999995,-74.99805
08078,36.9,8360.0,7559.0,702.0,0.08397129186602871,61210.0,Runnemede,Camden,39.850013,-75.0767
08079,39.7,10353.0,9961.0,217.0,0.020960108181203516,42357.0,Salem,Salem,39.549912,-75.43943
08080,43.0,37112.0,34380.0,2470.0,0.06655529208881224,97452.0,Sewell,Gloucester,39.74953,-75.10637
08081,37.3,49421.0,44390.0,4078.0,0.08251552983549504,83694.0,Sicklerville,Camden,39.741385,-74.99035
08083,42.7,9684.0,8866.0,585.0,0.0604089219330855,69783.0,Somerdale,Camden,39.842613,-75.02496
08084,41.6,7003.0,6393.0,546.0,0.07796658574896473,72652.0,Stratford,Camden,39.829014,-75.01371
08085,37.7,20424.0,18370.0,1693.0,0.08289267528397963,111318.0,Swedesboro,Gloucester,39.753088,-75.32687
08086,45.1,7947.0,7373.0,487.0,0.06128098653579967,78609.0,Thorofare,Gloucester,39.849156,-75.18159
08087,46.3,24764.0,23460.0,1012.0,0.04086577289613956,63832.0,Tuckerton,Ocean,39.59899,-74.36573
08088,48.6,24153.0,22994.0,768.0,0.031797292261830826,77303.0,Vincentown,Burlington,39.871699,-74.70528
08089,46.5,4448.0,4198.0,153.0,0.03439748201438849,63027.0,Waterford Works,Camden,39.722621999999994,-74.8503
08090,41.9,8200.0,7923.0,214.0,0.026097560975609755,87019.0,Wenonah,Gloucester,39.799347,-75.15202
08091,42.6,5453.0,5001.0,432.0,0.07922244635980194,59122.0,West Berlin,Camden,39.807695,-74.93392
08092,44.3,3557.0,3321.0,211.0,0.05931965139162215,81406.0,West Creek,Ocean,39.658781,-74.28673
08093,37.6,9322.0,8568.0,604.0,0.06479296288350139,54460.0,Westville,Gloucester,39.861413,-75.13284
08094,40.8,40233.0,37751.0,2102.0,0.05224566897820197,73848.0,Williamstown,Gloucester,39.647597999999995,-74.95926999999999
08095,32.7,116.0,116.0,0.0,0.0,-666666666.0,Winslow,Camden,39.656976,-74.86043000000001
08096,40.7,35641.0,32640.0,2389.0,0.06702954462557167,68785.0,Deptford,Gloucester,39.830313000000004,-75.13221
08096,40.7,35641.0,32640.0,2389.0,0.06702954462557167,68785.0,Woodbury,Gloucester,39.830313000000004,-75.13221
08097,42.3,3204.0,3071.0,99.0,0.03089887640449438,79281.0,Woodbury Heights,Gloucester,39.816063,-75.15321
08098,42.1,9341.0,8829.0,391.0,0.041858473396852586,85218.0,Woodstown,Salem,39.637838,-75.32396
08102,28.5,7623.0,5391.0,902.0,0.11832611832611832,20529.0,Camden,Camden,39.949579,-75.118
08103,31.5,14432.0,12058.0,928.0,0.06430155210643015,22500.0,Camden,Camden,39.936178999999996,-75.11513000000001
08104,28.9,23269.0,19125.0,2170.0,0.09325712321113928,22289.0,Camden,Camden,39.918663,-75.10976
08104,28.9,23269.0,19125.0,2170.0,0.09325712321113928,22289.0,Haddon Township,Camden,39.918663,-75.10976
08105,29.9,28469.0,18419.0,6251.0,0.21957216621588393,34750.0,Camden,Camden,39.949812,-75.08615999999999
08106,43.3,9710.0,9466.0,191.0,0.019670442842430483,74866.0,Audubon,Camden,39.892213,-75.07212
08107,37.2,13055.0,11465.0,1125.0,0.08617387973956339,54736.0,Haddon Township,Camden,39.908163,-75.08618
08107,37.2,13055.0,11465.0,1125.0,0.08617387973956339,54736.0,Oaklyn,Camden,39.908163,-75.08618
08108,41.4,18378.0,17496.0,797.0,0.04336706932201545,88937.0,Collingswood,Camden,39.915263,-75.06401
08108,41.4,18378.0,17496.0,797.0,0.04336706932201545,88937.0,Haddon Township,Camden,39.915263,-75.06401
08109,40.3,22916.0,19179.0,2655.0,0.11585791586664339,68567.0,Merchantville,Camden,39.949979,-75.05024
08110,37.9,18397.0,13156.0,3655.0,0.19867369679839103,65648.0,Pennsauken,Camden,39.966812,-75.05681
08201,44.7,10091.0,8721.0,1260.0,0.1248637399663066,58125.0,Absecon,Atlantic,39.457516999999996,-74.50914
08202,64.6,1525.0,1483.0,34.0,0.022295081967213116,87273.0,Avalon,Cape May,39.092928,-74.72688000000001
08203,55.6,9164.0,8198.0,887.0,0.09679179397642951,65724.0,Brigantine,Atlantic,39.401801,-74.38016999999999
08204,46.8,18824.0,17530.0,1024.0,0.05439864003399915,67186.0,Cape May,Cape May,38.963652,-74.92319
08205,40.8,28275.0,22949.0,4708.0,0.16650751547303272,63194.0,Absecon,Atlantic,39.471263,-74.50245699999999
08210,45.9,16648.0,16006.0,563.0,0.03381787602114368,70009.0,Cape May Court House,Cape May,39.081754,-74.83658
08212,68.0,204.0,199.0,4.0,0.0196078431372549,46964.0,Cape May Point,Cape May,38.936896000000004,-74.96526
08215,41.0,13674.0,12093.0,1144.0,0.08366242504022232,63724.0,Egg Harbor City,Atlantic,39.548049,-74.62171
08217,56.5,24.0,24.0,0.0,0.0,-666666666.0,Elwood,Atlantic,39.575272999999996,-74.72103
08221,47.8,6959.0,6382.0,468.0,0.06725104181635293,91861.0,Linwood,Atlantic,39.348616,-74.57387
08223,48.4,4057.0,3957.0,38.0,0.009366526990386986,73696.0,Marmora,Cape May,39.264412,-74.64986
08224,38.5,546.0,507.0,39.0,0.07142857142857142,61974.0,New Gretna,Burlington,39.595957,-74.45628
08225,42.8,8480.0,7282.0,1133.0,0.13360849056603774,73586.0,Northfield,Atlantic,39.370083,-74.55211
08226,53.2,11328.0,10320.0,820.0,0.07238700564971752,72715.0,Ocean City,Cape May,39.265371,-74.59380999999999
08230,42.7,5458.0,5219.0,191.0,0.03499450348112862,81698.0,Ocean View,Cape May,39.20877,-74.70438
08232,35.7,19507.0,13591.0,4813.0,0.2467319423796586,40196.0,Pleasantville,Atlantic,39.394616,-74.52212
08234,40.1,42628.0,34226.0,7054.0,0.16547808951862625,78324.0,Egg Harbor Township,Atlantic,39.398171999999995,-74.59666999999999
08240,20.3,2282.0,2172.0,74.0,0.03242769500438212,-666666666.0,Pomona,Atlantic,39.487716999999996,-74.554334
08241,48.6,1043.0,977.0,52.0,0.04985618408437201,102375.0,Port Republic,Atlantic,39.527903,-74.4917
08242,43.5,3004.0,2592.0,179.0,0.05958721704394141,53496.0,Rio Grande,Cape May,39.017837,-74.87515
08243,62.9,1971.0,1880.0,75.0,0.0380517503805175,72153.0,Sea Isle City,Cape May,39.145755,-74.69865
08244,41.0,10811.0,9511.0,1181.0,0.10924058828970493,52767.0,Somers Point,Atlantic,39.319901,-74.5999
08246,79.5,83.0,51.0,32.0,0.3855421686746988,-666666666.0,South Seaville,Cape May,39.056521000000004,-74.81661899999999
08247,61.5,1037.0,1010.0,25.0,0.024108003857280617,101484.0,Stone Harbor,Cape May,39.051289000000004,-74.76204
08248,47.3,257.0,257.0,0.0,0.0,222031.0,Strathmere,Cape May,39.197394,-74.65699000000001
08251,45.3,9423.0,8799.0,510.0,0.054122890799108564,49184.0,Villas,Cape May,39.022256,-74.93616
08260,53.0,12888.0,11352.0,889.0,0.06897889509621354,45471.0,Wildwood,Cape May,38.987556,-74.822
08270,41.6,8541.0,8122.0,189.0,0.022128556375131718,63471.0,Woodbine,Cape May,39.275059000000006,-74.80041
08302,33.5,45661.0,37823.0,6752.0,0.14787236372396576,46862.0,Bridgeton,Cumberland,39.445164,-75.24215
08310,48.8,1351.0,1336.0,15.0,0.011102886750555145,61458.0,Buena,Atlantic,39.522686,-74.89684
08311,37.1,2226.0,1905.0,204.0,0.09164420485175202,69444.0,Cedarville,Cumberland,39.337205,-75.18576999999999
08312,39.4,8095.0,7634.0,305.0,0.03767757875231625,63698.0,Clayton,Gloucester,39.655964000000004,-75.08736
08314,38.3,2817.0,2396.0,209.0,0.07419240326588569,72083.0,Delmont,Cumberland,39.219301,-74.94015999999999
08316,31.2,257.0,252.0,5.0,0.019455252918287938,44519.0,Dorchester,Cumberland,39.274714,-74.97546
08317,39.1,1509.0,1429.0,58.0,0.038436050364479786,79363.0,Dorothy,Atlantic,39.406518,-74.82706
08318,45.0,12330.0,11705.0,505.0,0.040957015409570155,79692.0,Elmer,Salem,39.553504,-75.16843
08319,46.0,1179.0,1157.0,22.0,0.018659881255301103,95662.0,Estell Manor,Atlantic,39.376098999999996,-74.81456
08320,36.8,1164.0,973.0,50.0,0.0429553264604811,-666666666.0,Fairton,Cumberland,39.379906,-75.221681
08321,69.6,200.0,200.0,0.0,0.0,24773.0,Fortescue,Cumberland,39.239649,-75.17225
08322,41.3,10938.0,10096.0,684.0,0.06253428414701043,83596.0,Franklinville,Gloucester,39.618221999999996,-75.0618
08323,43.1,893.0,869.0,21.0,0.023516237402015677,71250.0,Greenwich,Cumberland,39.402763,-75.3574
08324,51.3,188.0,186.0,0.0,0.0,88571.0,Heislerville,Cumberland,39.218484000000004,-74.99001
08326,35.0,1531.0,1277.0,147.0,0.09601567602873938,67958.0,Landisville,Atlantic,39.524179,-74.9385
08327,39.1,2954.0,2670.0,167.0,0.05653351387948544,89167.0,Leesburg,Cumberland,39.254836,-74.97766999999999
08328,43.2,1201.0,1159.0,40.0,0.03330557868442964,65288.0,Malaga,Gloucester,39.572449,-75.0543
08329,45.5,108.0,108.0,0.0,0.0,93098.0,Mauricetown,Cumberland,39.285464000000005,-74.99687
08330,39.9,28066.0,24618.0,2986.0,0.10639207582127841,64266.0,Mays Landing,Atlantic,39.478771,-74.7581
08332,37.8,36305.0,33570.0,1166.0,0.032116788321167884,50220.0,Millville,Cumberland,39.379382,-75.03923
08340,31.3,1268.0,1254.0,14.0,0.011041009463722398,97583.0,Milmay,Atlantic,39.437265000000004,-74.87926
08341,42.8,2220.0,1789.0,95.0,0.04279279279279279,33470.0,Minotola,Atlantic,39.517539,-74.94972
08343,46.1,5077.0,4946.0,94.0,0.01851487098680323,105329.0,Monroeville,Salem,39.633964,-75.15643
08344,44.8,5074.0,4806.0,106.0,0.02089081592432006,68405.0,Newfield,Gloucester,39.562763000000004,-75.00955
08345,51.1,742.0,724.0,15.0,0.02021563342318059,56339.0,Newport,Cumberland,39.283409999999996,-75.15464
08346,26.6,640.0,523.0,117.0,0.1828125,37074.0,Newtonville,Atlantic,39.562719,-74.85853
08348,54.3,131.0,131.0,0.0,0.0,56838.0,Port Elizabeth,Cumberland,39.314084,-74.97889
08349,41.2,2202.0,2148.0,37.0,0.016802906448683014,34821.0,Port Norris,Cumberland,39.256820000000005,-75.06683000000001
08350,23.3,1327.0,1310.0,0.0,0.0,58077.0,Richland,Atlantic,39.490774,-74.87045
08352,33.3,712.0,687.0,25.0,0.0351123595505618,68500.0,Rosenhayn,Cumberland,39.475565,-75.12933000000001
08353,45.8,450.0,440.0,10.0,0.022222222222222223,54375.0,Shiloh,Cumberland,39.458114,-75.29760999999999
08360,36.1,42689.0,30928.0,6035.0,0.14137131345311438,47098.0,Vineland,Cumberland,39.492265,-75.01886999999999
08361,44.5,18590.0,15948.0,1894.0,0.10188273265196342,76237.0,Vineland,Cumberland,39.464582,-74.96994000000001
08401,35.7,39075.0,24911.0,12914.0,0.3304926423544466,26006.0,Atlantic City,Atlantic,39.364965999999995,-74.43903
08402,60.6,6200.0,5743.0,403.0,0.065,69896.0,Margate City,Atlantic,39.329415999999995,-74.50661
08403,63.2,1088.0,1048.0,35.0,0.03216911764705882,118393.0,Longport,Atlantic,39.314766,-74.52675
08406,49.0,10429.0,7627.0,2390.0,0.22916866430146707,52799.0,Ventnor City,Atlantic,39.342299,-74.48192
08501,46.2,6165.0,5618.0,496.0,0.08045417680454177,116895.0,Allentown,Monmouth,40.164556,-74.57785
08502,40.9,11688.0,7851.0,3683.0,0.3151095140314853,182837.0,Belle Mead,Somerset,40.460136999999996,-74.63592
08505,41.1,17911.0,15726.0,1948.0,0.10875997990061972,88865.0,Bordentown,Burlington,40.132784,-74.71778
